Date,BTC-USD,ETH-USD,SOL-USD,BNB-USD
2021-01-22,-0.09703282588990314,-0.014693859897287997,-0.0481197714362217,-0.025494538101070385
2021-01-29,0.09028102642139979,0.11652826027118768,0.17326956980941466,0.22452876365790564
2021-02-05,0.3089475387525227,0.16687061484231935,0.5713500544251433,1.1133348226593736
2021-02-12,0.0584918451827241,0.007371160893976159,0.30422279879950653,0.20535243442954587
2021-02-19,-0.007631022280212729,-0.11839165265355789,0.26852552606855307,0.776104774237208
2021-02-26,-0.009123251177509228,-0.049417283268409995,0.1807524481884597,0.03691992285334034
2021-03-05,0.13322165541745945,0.25153280107194864,0.0602391827509805,0.22520089220160688
2021-03-12,0.036129813991817805,-0.032695626285364154,0.045434957201682336,-0.12050078393727748
2021-03-19,-0.036369343947605715,-0.07101475249841027,-0.012135197350690352,-0.009341357665668015
2021-03-26,0.07633954344377458,0.0997131804220368,0.25704540740745174,0.21798619050637003
2021-04-02,-0.012310937749557826,0.14752992651845154,0.335535712300683,0.2959423206066387
2021-04-09,0.09126795533455723,0.08535245387743062,0.16086261321088924,0.36174214899180046
2021-04-16,-0.11070933945832795,0.0134931100943958,0.15648876307628434,0.06812860697616929
2021-04-23,-0.02549737512983241,0.14275716053066545,0.46635752695790833,-0.03161443498232719
2021-04-30,-0.03088282495809691,0.22185281948559,-0.010062543392644452,0.07516625024251589
2021-05-07,0.06320666536491393,0.2812464685995941,-0.0546115822638944,0.10002220911600324
2021-05-14,-0.24328146476829504,-0.18917909224011709,0.06475568361989326,-0.24438989211493345
2021-05-21,-0.10503944220412798,-0.19923881709240754,-0.47694249945892053,-0.3226400150178337
2021-05-28,-0.04471868439418336,-0.027011680668266758,0.15853019009404656,0.05428626843717588
2021-06-04,-0.08756438510751552,-0.04407776068192404,0.479176323388502,-0.024237606572311443
2021-06-11,0.2071434523119049,0.03714014808228816,-0.08362270754358958,0.055267550621267425
2021-06-18,-0.19552929450440137,-0.281886066133509,-0.08894461588141889,-0.29913864992905814
2021-06-25,0.10343174608172201,0.15244045235319081,-0.09604837391059984,0.14664175385858091
2021-07-02,-0.045516676865801964,0.07585780114065788,0.0745773182955971,0.06902887896840326
2021-07-09,-0.044783443116949484,-0.16544021158831224,-0.062160355015244084,-0.03777607377130865
2021-07-16,-0.08851677227321963,-0.07864259661761586,-0.1686232429046376,-0.1425750885155671
2021-07-23,0.3220546108532121,0.28577324983296104,0.05296311308415502,0.18437866259800018
2021-07-30,-0.0318208136118151,0.08876697556207391,0.21604016643475488,0.029161561794177393
2021-08-06,0.19479607333265547,0.2554964943104254,0.09982565990038506,0.15246159202359943
2021-08-13,-0.01951675474610981,-0.04037481989750524,0.42659154288385137,0.080532803815756
2021-08-20,0.06736175420896262,0.052278077991164906,0.3546134774498435,0.17338892739885514
2021-08-27,-0.011307348392657346,0.0823577514003937,0.29759052999956515,-0.01521797370648481
2021-09-03,-0.007538341414160099,-0.0021371433422524566,0.503878147640884,-0.10100786085071345
2021-09-10,0.006010606619069048,0.0008100032840474558,0.22852502755683557,-0.007838284069618617
2021-09-17,-0.135877633758964,-0.1938482454533461,-0.12616726426843805,-0.16826540868428375
2021-09-24,0.008376416751643134,0.015506075627632399,-0.11026544985890419,-0.03338420561732747
2021-10-01,0.2554011516402481,0.2533476213414627,0.2718493490640146,0.3293177780392442
2021-10-08,0.08786300238887601,-0.0073739308452515084,-0.14218999305354363,0.0026233585483017574
2021-10-15,0.1466948305410285,0.11025613781475485,0.07899494152034725,0.09976251750557652
2021-10-22,-0.06066103906919129,0.06536204000564627,0.26679081132145765,-0.020739185411644767
2021-10-29,0.04742262263873909,0.10982463559764866,0.0002917358964469319,0.15987148814872398
2021-11-05,0.05923831884165787,0.03277570623370285,0.23417758541773082,0.14562778578324465
2021-11-12,-0.10169323761833626,-0.10954510482735569,-0.045624070999348065,-0.07142381499770878
2021-11-19,-0.043087070885476475,0.029503714831393024,-0.029958615605113814,0.0027409910408666693
2021-11-26,-0.009790819900251657,0.06697331483740387,-0.13233148195283362,0.05280384836306906
2021-12-03,-0.11060946843807151,-0.0683188847886127,-0.022465953619897894,-0.06902531047637273
2021-12-10,-0.080620240566037,-0.1320076412945843,-0.11590349875619188,-0.11809850848195014
2021-12-17,0.0498573096717847,0.07337443626117279,0.03843808799176629,0.03419527405861178
2021-12-24,-0.027540888552179177,-0.05456536214735119,0.09940518038523738,0.011758864545753589
2021-12-31,-0.03553943950407901,-0.0017986367050609742,-0.1091808557467161,-0.051262850341859956
2022-01-07,-0.06888640203360419,-0.1465305136477334,-0.20151528285228004,-0.08667441172438173
2022-01-14,-0.008429049852843318,-0.022879516078383233,0.049826517262954395,0.018309428512286452
2022-01-21,-0.12794213434497015,-0.22379407719859656,-0.32652125790447295,-0.18513723258450998
2022-01-28,0.04841882724776636,0.1368855938311111,-0.06307150129747219,0.0021955522907779468
2022-02-04,0.13873819628770234,0.11836589687485133,0.23582669738017392,0.06048027698470371
2022-02-11,0.010352989758924958,0.018339971876916827,-0.19128970122222744,0.05781304487107941
2022-02-18,-0.1410913543930149,-0.16999960920636104,-0.02512426471917828,-0.13436786899125008
2022-02-25,0.15850715772919366,0.12624024450144633,-0.059210986828797996,0.09130150594681408
2022-03-04,-0.1266466733369811,-0.13313356821873534,-0.011422807771470311,-0.06493241613764733
2022-03-11,0.015528085285276605,0.016843753073374934,-0.06631138947865611,-0.027044064653790167
2022-03-18,0.07676961618170841,0.13471804719527802,0.12261551438295526,0.08795360374276107
2022-03-25,0.12056339742646882,0.14424412329009528,0.20842283382409565,0.07467133111201574
2022-04-01,-0.040234043854172064,0.0028820466435135472,0.27726875591837197,0.024549578371277248
2022-04-08,-0.1191678269547074,-0.11179343931627306,-0.18302197037208268,-0.07030683158689655
2022-04-15,0.03428016329718808,0.024330303948737697,-0.10141841235724636,0.020569361592370328
2022-04-22,-0.08156782532482787,-0.09529573507875311,-0.011691145742312559,-0.08737008227643839
2022-04-29,-0.009628338390685887,-0.008838812149052577,-0.09637938979785843,-0.005207137167855369
2022-05-06,-0.1782110231292754,-0.15806325677330446,-0.16115848454033477,-0.16728261418850554
2022-05-13,-0.019245418959579208,-0.10800111803068246,-0.21814522590944962,-0.04184903513152993
2022-05-20,-0.025316344374282318,-0.053303627196193304,-0.10297483579672573,0.07264231019738054
2022-05-27,0.07205133676597075,-0.018522033327890708,-0.14871650030435046,-0.023474936275514446
2022-06-03,-0.020031008136733086,-0.06604428443210852,-0.1431560040248755,-0.0940573562874274
2022-06-10,-0.2872267085349719,-0.3320669492736673,-0.20106952794073352,-0.23117590707825542
2022-06-17,-0.06737556902545483,-0.07166866379029824,0.1138615618195633,-0.016676842781352175
2022-06-24,-0.020760525493345505,0.01756241723020402,0.15081120841262585,0.03384399733556931
2022-07-01,-0.004463348031069847,-0.0087702168627104,-0.15281522049942142,0.017269940444771148
2022-07-08,-0.0429022401219501,-0.08492365098083099,0.09919375424049726,-0.04497279252538233
2022-07-15,0.21038799479757309,0.4862142448805189,0.053058307964463314,0.21932218628197697
2022-07-22,-0.09190815497449356,-0.06556713013782456,0.061117328869445764,-0.07387525336017964
2022-07-29,0.08184479391441868,0.13256885514788785,0.03398526274857838,0.14003389120784981
2022-08-05,0.00810341292785699,0.04291606342755139,-0.04232557223108069,0.14477907358579545
2022-08-12,0.031037937102043722,0.10282548839413663,0.10616710282256259,-0.026125963406406494
2022-08-19,-0.09861300619999025,-0.11467173647664675,-0.18664314033697438,-0.054969773558960044
2022-08-26,-0.08041955726262773,-0.08355397249227703,-0.16809130121576166,-0.05887231182617381
2022-09-02,-0.0484492548613521,0.024877740543997717,0.05641793987829158,-0.06664985134051638
2022-09-09,0.0774532742014784,0.012191097530968698,0.08904627805422738,0.05675802283644793
2022-09-16,-0.06926827916397305,-0.16219745224159576,-0.11171169863967478,-0.040375604094312845
2022-09-23,0.011633066875763376,0.004333700665880791,0.04106609620340662,0.022645046359590193
2022-09-30,0.06416859146004938,0.024057014762482343,-0.008648831283494696,0.08772678274184753
2022-10-07,-0.06320674914218194,-0.06060442848218239,0.026771677343738753,-0.08412822269563791
2022-10-14,0.014854434842550779,0.024126230504725843,-0.08340075777305,0.006792057576118227
2022-10-21,0.03938269486053492,0.11539450379136573,-0.029791313371596684,0.0410591447603208
2022-10-28,0.01937792488521084,0.08075663838279779,0.1262675415208978,0.14114740053549868
2022-11-04,-0.09489753500513898,-0.15627543285109113,-0.008564861503148502,0.00958421725679992
2022-11-11,-0.08934976247562576,-0.06084723951052651,-0.5972127925413802,-0.15507403549438403
2022-11-18,-0.04115248234744051,-0.0931208537204623,-0.0692539391998368,-0.03810282556019173
2022-11-25,0.01576383716472174,0.07199585432989286,0.15204100987645797,0.10954247754876989
2022-12-02,0.03919259187031199,0.044993432044101445,-0.02816338178668132,-0.017406900671328884
2022-12-09,0.04048183358160484,0.03845023339823772,-0.021169591497014695,-0.06338036236899369
2022-12-16,-0.0492097185478747,-0.0778809161338403,-0.07556626635404529,-0.07430420186116238
2022-12-23,-0.011187001705632138,-0.004033811882557803,-0.08259140602791926,-0.020448736326646233
2022-12-30,-0.0022322197898797524,0.0016385194081360854,-0.12344065638272983,-0.0018788487812605448
2023-01-06,0.04594976608552104,0.10027113587663639,0.4345506721223815,0.12658292353239764
2023-01-13,0.21295220532836145,0.17302291020450333,0.5973054045749144,0.08126838565666472
2023-01-20,0.06969958922712927,-0.007170232785559061,0.05943538299894935,0.0026275745191941535
2023-01-27,0.02221258353845501,0.019228492008360965,0.07838953618196864,0.039082621987895916
2023-02-03,0.005402406435957241,0.05387093135608212,-0.10098382609547385,0.06680353090588032
2023-02-10,-0.04485356237265792,-0.06885656352501524,-0.08527742380490311,-0.11135777117962098
2023-02-17,0.09970605742155358,0.06497711566505715,0.15592257630245232,0.05184261556308023
2023-02-24,-0.05274927779939809,-0.03144758225834543,-0.06379289216250861,-0.03209659901737305
2023-03-03,-0.040073003756082026,-0.027375408888135166,-0.09793151548673296,-0.04023929399000514
2023-03-10,0.11369625971804043,0.0906402291581414,-0.03184450695620078,0.06921560888721645
2023-03-17,0.13859742588589263,0.06061240561714576,0.07842585031151605,0.08384258308440518
2023-03-24,-0.032215057543945935,-0.018804425435498096,-0.04236251219229081,-0.06575606104912957
2023-03-31,0.03300405843789567,0.05540403755234924,-0.02090738808096193,-0.007232883555689296
2023-04-07,0.07337979825631047,0.011322561337391068,-0.011565027040230214,0.037825153750795204
2023-04-14,0.005374361690788643,0.11222323879939755,0.24938892765283005,0.06331419686742135
2023-04-21,-0.06875405715676508,-0.11298620621251165,-0.1530557299062627,-0.014184097601914636
2023-04-28,0.013174535601846005,0.00216185167500349,0.06293606010204966,-0.048393812444458284
2023-05-05,-0.03562561310666701,-0.011859249541254946,-0.04326317142794833,-0.02931795703896567
2023-05-12,-0.02249286135100803,-0.013243345095936387,-0.040781068723992675,-0.0036275753143245604
2023-05-19,0.0069933282837642,0.016588344547015854,-0.06414042363581818,0.006828280377105367
2023-05-26,0.017506348114561865,0.02515448862576375,0.060641224052968346,-0.005810781923673347
2023-06-02,-0.016733829902035424,-0.00869621613013627,0.049060910481918185,-0.0968573458981532
2023-06-09,-0.04846232218436819,-0.07718634710608041,-0.2869153760935753,-0.13359016926084621
2023-06-16,0.09293510536880278,0.030524007952719368,-0.0077474358945283095,0.015514767940409069
2023-06-23,0.08333516045658507,0.054451361677406274,0.09930830323366524,-0.04110946110523228
2023-06-30,0.0029137607765616913,0.024834678578464997,0.14625881571262234,0.021054308829425272
2023-07-07,-0.0050891216605634115,-0.030102486608489576,0.09743240850388935,0.024930254286177345
2023-07-14,-0.02496293036700581,0.010255451092259005,0.28268662266248445,-0.03328819229223989
2023-07-21,-0.021073151840571014,-0.02100406603147109,-0.09557623778430613,-0.010223610398143568
2023-07-28,0.015339781871991809,0.007563036916220067,-0.020422344524550717,0.04077421257409841
2023-08-04,0.00302468577182724,-0.008539805830561242,-0.04432308122770556,-0.009515434460699801
2023-08-11,-0.0199944461694449,-0.015559068364760287,0.045596645338895625,-0.03455160118071887
2023-08-18,-0.1075986972536993,-0.105663529359726,-0.10186948270270602,-0.10919923901909045
2023-08-25,0.0651413153216096,0.05865326225594791,-0.045304935838367366,0.07602430007729488
2023-09-01,-0.07023416106519775,-0.055555810399118166,-0.058118108437195226,-0.05459134662919307
2023-09-08,0.0020698744961020754,-0.025219888494781184,-0.06792651308312525,-0.016242982820408924
2023-09-15,0.053333143817280826,0.03209890057494014,0.031936183237606164,0.029463266088489926
2023-09-22,-0.03652430661525918,-0.030499591575052665,0.028816501888901946,-0.022247976960109495
2023-09-29,0.04625689252782039,0.03970613043133864,0.23031534279189736,0.004979295802961969
2023-10-06,-0.001420306776864888,-0.05370521271343054,-0.024754536702028207,-0.022765939710909566
2023-10-13,0.0374111125895078,-0.0014501617844526749,-0.056972115280318314,0.014701344487871859
2023-10-20,0.19305419261972578,0.13989548256908235,0.32454363596119395,0.0637852912683412
2023-10-27,0.022602341731699616,0.017944861826205694,0.1303842774474131,0.005760703394225963
2023-11-03,0.02237758581680227,0.03945329006577225,0.25640840282418575,0.0881264703535749
2023-11-10,0.002654307816828405,0.04815802979069561,0.3616877444162372,-0.016768267949453297
2023-11-17,0.007771249586156159,-0.02121512059998043,0.09330503258729705,-0.0651243636074138
2023-11-24,0.05632668785262673,0.05795946938992347,-0.061095307038612656,0.014157839786302251
2023-12-01,0.16519648709859358,0.119308599182115,0.09363312908055543,0.006828201763377395
2023-12-08,-0.0596730282899437,-0.040021814522068655,0.18505593974517875,0.10046480773483979
2023-12-15,0.019790115346372206,-0.010974164115541085,-0.04959941175569482,-0.007299900716985497
2023-12-22,0.00591132913881065,0.024607855600194073,0.5842872155922194,0.1783428845773689
2023-12-29,0.057326983562945744,0.05573516736501927,-0.09760743294305041,0.04840749365543906
2024-01-05,0.026285923310314097,-0.004673192596595155,-0.12048054762532368,-0.03565389246405937
2024-01-12,-0.0646901298712953,0.1035743781087275,0.05440182730113907,0.04734645828569861
2024-01-19,-0.07668633356584098,-0.13409835456185637,-0.03489425823937786,-0.053365976935202175
2024-01-26,0.07797755415171914,0.046328497414972025,0.05602238755707867,0.030357639046199036
2024-02-02,0.00307460948057936,0.011818437608233978,-0.004805410956197131,-0.015457463315658782
2024-02-09,0.15452756726489514,0.11381130668029016,0.12587671311252446,0.0731990040331858
2024-02-16,0.051111958357366705,0.1405345639424782,0.04353111815206967,0.09233188937596948
2024-02-23,0.09181424061451815,0.07666014410558075,-0.07774645906310407,0.1130904309109051
2024-03-01,0.11764534409298566,0.09568299184825735,0.2609614733371799,-0.0008453076232902701
2024-03-08,0.12037532111924576,0.11963792657646533,0.10781312651855823,0.3628524476279349
2024-03-15,-0.1338604234827624,-0.20668305649707153,0.39863204809402863,-0.05724319798756117
2024-03-22,0.13042643790059993,0.13614271783796683,-0.09177608658070069,0.1441083035902091
2024-03-29,-0.06488074992495907,-0.08648636693384293,0.10513869967341805,-0.050795534143150856
2024-04-05,0.05641273872424746,0.06954909776867568,-0.11447626985822856,0.054748283847971146
2024-04-12,-0.07704987257330509,-0.1198926054190842,-0.15788998935153964,-0.07403362895168342
2024-04-19,0.04067284706623853,0.04375849221812289,-0.01768602093274474,0.12831447754805025
2024-04-26,-0.08689436668681927,-0.06448150765978111,-0.07235683203857379,-0.04672165698748909
2024-05-03,0.028002127161344426,-0.0018954757804684474,0.0569912772711183,-0.0017318094591782796
2024-05-10,-0.012545594722752518,-0.0417149413639043,-0.015044742372046782,-0.018665683598452443
2024-05-17,0.1394533427036777,0.3152047885206475,0.18513371565143988,0.09125251159728975
2024-05-24,-0.026239000806017154,0.013444021899326808,-0.03962839865087864,-0.027824457884323417
2024-05-31,0.033260214351178874,-0.0072236007194038665,-0.0006182881200220702,0.1413610864586765
2024-06-07,-0.04585286704690106,-0.08240891671493422,-0.007144295228618369,-0.12189323512700301
2024-06-14,-0.03254446829494695,-0.004187474466406327,-0.06760769855072024,-0.022995322676187757
2024-06-21,-0.05121380501151618,-0.025447890797208106,-0.14911500327993454,-0.01800338921722977
2024-06-28,0.0036303908206731794,0.00628144362316263,0.1392177472695295,0.001518109785974886
2024-07-05,-0.06480497912141425,-0.10312798422169211,-0.1004720363413194,-0.10779793350766698
2024-07-12,0.12218611236547638,0.12384999568535493,0.12026810724984771,0.11618190780783055
2024-07-19,0.012758215335613166,0.0111753366677938,0.25009292396896776,0.009565933349367173
2024-07-26,0.004146115617706947,-0.058394131923738546,0.0018666097133654969,0.009561168315085578
2024-08-02,-0.15357316081583905,-0.2500844600695056,-0.2532964849983006,-0.17585062999146783
2024-08-09,0.08165085778559944,0.09962403681962728,0.025147724617571754,0.08218616596524209
2024-08-16,-0.026345237759947793,-0.04829171121449416,0.007489942969911789,0.08612091173476433
2024-08-23,0.008325988637924553,-0.044452241607386145,0.11447220600960506,-0.06199389505804198
2024-08-30,-0.03483975443407361,-0.015505100614202627,-0.19016257311603657,-0.02866598671499554
2024-09-06,0.003790416520034645,-0.012816102161689158,0.010093712680213862,-0.0022849249788653436
2024-09-13,0.046138553347422784,-0.020034177506435658,0.011615339982084638,0.05513162480664224
2024-09-20,0.06621665438390845,0.13351248249125414,0.10117355137141759,0.11082054924464724
2024-09-27,-0.05388576749448282,-0.07739501287591388,0.09547767446742061,-0.09649416932651755
2024-10-04,0.021285743399660273,-0.003707886753783196,-0.07682570885253936,0.05913669329172233
2024-10-11,0.07901150927235023,0.06811147307653664,0.007716796285434757,0.023751287813230215
2024-10-18,0.0047776189562793725,0.0054395309241872525,0.13123986240949637,-0.001394424929914151
2024-10-25,0.07955721585755948,0.006778118710300429,0.0575619108623977,0.02074221984173219
2024-11-01,-0.046217092134556714,-0.08161878391577881,-0.07928608419744021,-0.0694377024345505
2024-11-08,0.2681137153943265,0.33996098225396976,0.2956754187239192,0.11247414508209674
2024-11-15,0.04988842053502718,-0.04154731974246184,0.12801543399116433,-0.017569937634523525
2024-11-22,-0.003881893450975671,0.06914392388900104,0.06458575121630106,-0.0038964212256862307
2024-11-29,0.043668312904207474,0.08843914111973827,-0.06266655018837042,0.20226839433427624
2024-12-06,0.007013025503900927,0.0030717912185314056,-0.001677134948635861,-0.08230170039584095
2024-12-13,0.09790669568882016,0.07019384456470834,-0.05499022021000144,0.058641930786369034
2024-12-20,-0.07032660172087479,-0.1015539132249268,-0.19444338507953773,-0.027824518319765956
2024-12-27,-0.053172865134824,-0.04568035260898151,0.05314650372007734,0.006093694250235648
2025-01-03,0.0373919490175465,0.014717235468001855,0.12463812054285128,-0.00516126774047021
2025-01-10,-0.004009960901510956,-0.04669206229381817,-0.11637297626415222,0.001793589394847972
2025-01-17,0.09957335324858674,0.03217488480191011,0.328944956715735,-0.009737917043975752
2025-01-24,-0.04535052678637275,-0.07522186422889454,-0.03872082739531546,-0.04393076037235322
2025-01-31,-0.03415150174352577,-0.11116307053089247,-0.15677218146245886,-0.13319242431792466
2025-02-07,-0.021705845648082644,-0.048360807193221,-0.012908995189776618,0.12080254621248554
2025-02-14,-0.0021711581520097445,0.025571440564412518,-0.05990673531911572,0.007557073179998319
2025-02-21,-0.07121004047571267,-0.06583890117922608,-0.10848680586222625,-0.03784510740864755
2025-02-28,-0.017061549202648685,-0.12976353946222519,0.062232203161739275,-0.06317445113597908
2025-03-07,-0.049987097428344174,-0.11528498662636233,-0.29166038703932784,-0.05502575070174753
2025-03-14,-0.0017343362658811534,0.006614329032762711,-0.0035379849741842273,0.13900897573632665
2025-03-21,0.057462395050683845,0.06997032984330631,0.05247490343211658,0.0028790183605560404
2025-03-28,-0.026323155577634094,-0.07847737580762737,-0.060005495954041144,-0.0295991157432276
2025-04-04,-0.10446524903468779,-0.22720561319674726,-0.15187916087491105,-0.09460164313445607
2025-04-11,0.09698242616623687,0.07882863148156516,0.2163309669501443,0.04737158428365218
2025-04-18,0.11680430446203038,0.1061914725108819,0.07150213886361523,0.0675209127044627
2025-04-25,0.009020562746131722,0.023811096660399045,0.0760026695621625,-0.028760824317445532
2025-05-02,0.026703008248033067,0.008843975380163682,-0.028754747984110596,0.0024040192301229
2025-05-09,0.07610689518613012,0.47658424325133364,0.20171397553686,0.1047293203924411
2025-05-16,0.025163465063354984,-0.05818992511348575,0.005041156273551506,-0.022897266024913265
2025-05-23,0.020634256765491132,0.055026625849101896,0.01050477571168873,0.056630677370854254
2025-05-30,-0.03268208284897034,-0.026206429191815817,-0.10209636824878032,-0.037051909854854403
2025-06-06,0.04576166793969727,0.08492614814655819,-0.03393517648160138,0.0180014804531754
2025-06-13,-0.05129928407475526,-0.10760768152633671,0.0025211070768280663,-0.03726140164477043
2025-06-20,0.013809753316598616,-0.024993487506270617,-0.13872188123948814,-0.007360896043284271
2025-06-27,-0.003275491439747924,-0.017245062453101867,0.16515808933581866,0.004133311968627984
2025-07-04,0.03076674614801278,0.08717007605036953,-0.009651897663596642,0.0222230426575154
2025-07-11,0.08101782385671208,0.20049038972055921,0.06137416866729062,0.04412818139839869
2025-07-18,0.018834093508133698,0.1940373476749997,0.12625791472576098,0.13946526030311568
2025-07-25,-0.017277873835412905,0.011818513333116343,0.03959025705674524,0.02386053812936928
2025-08-01,-0.032061009531248574,-0.04786017703318268,-0.14188535737956964,-0.06217912708614792
2025-08-08,0.052841988473046664,0.27105555232609224,0.12934486452222327,0.10343175031871898
2025-08-15,-0.061093026636359626,-0.1127138246374737,0.04517044345364529,-0.011238273603617066
2025-08-22,-0.009115595887135286,0.12936474511188534,0.07683184258716635,0.048647684807219926
2025-08-29,-0.005385116353172514,-0.059790330253413515,-0.024234991984502408,-0.013724933959833319
2025-09-05,0.002967258982659038,-0.0037740667024972474,0.02790274809091864,0.03315161787616905
2025-09-12,0.047633951180695355,0.04514297414921864,0.16510780092585242,0.08601849916279236
2025-09-19,-0.04132622195025282,-0.07506510684895862,-0.016554194180608772,0.06414827317870064
2025-09-26,0.0182260862432988,-0.004692442297178578,-0.10921550399636648,-0.008393580115387267
2025-10-03,0.06483912554260751,0.07361250917303308,0.08476625253268999,0.29919270679349674
2025-10-10,-0.06860950083099737,-0.07318100048497367,-0.13601263629378102,-0.07568472104882051
2025-10-17,-0.04103454965606157,-0.0602722692003782,-0.04916416356096143,-0.12684081766116506
2025-10-24,0.04129242100960151,0.027212976249598064,0.06512534630185729,0.043221674167150725
2025-10-31,-0.10061992383798779,-0.17318998853987966,-0.06100452846562188,-0.14980039752297292
2025-11-07,0.013849178692002528,0.03726802994279055,-0.12443503372189124,0.0217215526065464
2025-11-14,-0.09756156022038165,-0.0855868426869234,-0.1653236555251809,-0.02690630058446286
2025-11-21,-0.06032331617784503,-0.05284784957021427,-0.04779538824971119,-0.0754698765024342
2025-11-28,0.04589221130109933,0.013524097273068802,0.021879462103574276,0.0173141128306582
2025-12-05,0.014685329277969172,0.10779913060409885,-0.011015269205776446,0.024828843865854378
2025-12-12,-0.05229946144557318,-0.10747417149987348,-0.01977743954984268,-0.026603359610922417
2025-12-19,-0.00489486420793972,-0.00027221171399893773,-0.026950602503773013,-0.035578532846911926
2025-12-26,0.011624371525156052,0.002714043028576363,-0.0062872873965164056,0.019889613624538338
2026-01-02,0.05992186451574533,0.10921727136060255,0.06949122279957565,0.06618244918617311
2026-01-09,0.016993134131000565,0.007933587344422621,0.04175404789267989,0.02719631857478344
2026-01-16,-0.0735495592724249,-0.11633914523693634,-0.010717871735804296,-0.061312524504143484
2026-01-23,0.008964510682959892,0.029501654200044802,-0.13929856779351035,0.014683408346725102
2026-01-30,-0.15116313020220995,-0.26293733827418353,-0.1508958622016885,-0.16051339493336392
2026-02-06,-0.0904305856342269,-0.0934033246745618,-0.136899826609011,-0.17782875887135152
2026-02-13,-0.01889325995752489,-0.013519750058677782,-0.011936581896206055,-0.0032413427589685906
2026-02-20,-0.050584714431560096,-0.06988517686458917,-0.037371261596436,-0.054168272281745145
2026-02-27,0.06575534711805453,0.07004942051550223,0.009502027308652572,0.08512291726641075
2026-03-06,0.023915451507832586,0.027411949989296858,-0.02336834512265107,0.012697832173259815
2026-03-13,0.0571390042685187,0.13790690618837131,0.13019649680736833,0.0419108968160562
