Date,1/N,shannon,tsallis,renyi,wse,kl
2022-03-18,1.4653363389652807,1.7049371350026417,1.6668478166620135,1.679347506536499,1.7852820300206123,1.9813518589453778
2022-03-25,1.6660514015070802,1.9953041267965261,1.9449206953721108,1.9579751987540415,2.099001845419376,2.331703906363905
2022-04-01,1.7762050293925544,2.3309211088365798,2.2636102896607864,2.2735385381511857,2.452394327323649,2.7255390905528127
2022-04-08,1.561155415673825,1.9797693589196506,1.927563599975374,1.940943674695148,2.0742143785127904,2.3023526894080684
2022-04-15,1.552475944399444,1.8777723780141797,1.8323042014014443,1.8499758967350204,1.9686717075808668,2.1844625656549685
2022-04-22,1.44538429527715,1.7979076948849004,1.7502590151612023,1.7616663401071666,1.884579971507258,2.0921594742755882
2022-04-29,1.402003370262988,1.6869003327423877,1.6449408391042808,1.6597973868515077,1.7683090093968217,1.9621415231055561
2022-05-06,1.1690200699862656,1.4113629547145383,1.376946295639736,1.390285563409408,1.478891765369058,1.639790356297285
2022-05-13,1.055847003782261,1.1881480665638746,1.1578832963961385,1.1660649751196874,1.245214413790252,1.3856632889480807
2022-05-20,1.0270877118594233,1.1099617922276217,1.0804631914478444,1.0833220493357274,1.1550825568179213,1.285046218262546
2022-05-27,0.9966186071561848,1.0100469357713238,0.9819263434110742,0.9801950525521661,1.0543579980992084,1.177857513577458
2022-06-03,0.9160697354202334,0.896797253337464,0.871665516246022,0.8701491888802921,0.9399263925546352,1.053768462797521
2022-06-10,0.675248950782574,0.688771061762245,0.6697998768470084,0.6708361984409796,0.7171369204587315,0.8033644925858606
2022-06-17,0.6681825525929355,0.7247225309978796,0.7052132031374304,0.7073491026032566,0.7531770915910363,0.8432262461007588
2022-06-24,0.6984941692388525,0.7957294514756689,0.7742797375445363,0.7772159620625786,0.8270228780626069,0.9251190960493773
2022-07-01,0.67251388031321,0.7214797458528965,0.7036910471905548,0.7094664493987323,0.7465465310413655,0.8342124723254611
2022-07-08,0.6601387961450402,0.7503869174690414,0.73165737871029,0.7377328758593897,0.7775354248887894,0.8701731728725352
2022-07-15,0.8200545700096079,0.8595874222563639,0.83602222920194,0.8377335307649374,0.8933146954717072,0.9911799929440598
2022-07-22,0.7851544396340113,0.867129478575586,0.8427195520481479,0.8437050694154506,0.9019271719203492,1.0010704849209249
2022-07-29,0.8613993745814219,0.9263270832252369,0.9036547793319313,0.9082078874241062,0.9597702333274397,1.0630576029159284
2022-08-05,0.8944497563350841,0.9304776545397888,0.915231819228619,0.9269483023866174,0.9534683277373828,1.0525285496226393
2022-08-12,0.9422814778262845,0.9980028688246656,0.9765527084203827,0.9849698467105078,1.0306190996602131,1.1388110003502345
2022-08-19,0.8351210688025554,0.853598632307075,0.8409299200262157,0.8501115192508829,0.8747347519183007,0.9647251797702177
2022-08-26,0.7535011076707768,0.769596023870708,0.7582475841256164,0.7665007835530615,0.7886842164642178,0.8748547065162003
2022-09-02,0.7471333779787819,0.7630922783524148,0.7518397426424825,0.7600231954663552,0.7829371869946368,0.8606755050805305
2022-09-09,0.7911112685081654,0.8080095443591724,0.7960946600001032,0.8047598086001895,0.8284219218526611,0.913010735708521
2022-09-16,0.7152529866635904,0.7305309162710022,0.7197585294237687,0.7275927920146467,0.7465210038497958,0.8253819643058244
2022-09-23,0.7295004524569547,0.7450827104398277,0.7340957432748876,0.7420860602833785,0.7605832490562526,0.8380304298662539
2022-09-30,0.7600124577134205,0.8046419755272093,0.791169075450064,0.7997806111769438,0.8218519123430343,0.90502104741479
2022-10-07,0.725590026114037,0.7671833668093029,0.7543663375420929,0.7625772912667487,0.7833481494521204,0.8573159738025196
2022-10-14,0.7187643944167417,0.7599664661937088,0.7472700068324827,0.7554037200439134,0.777492107548469,0.8587115705884514
2022-10-21,0.7486012082825065,0.7915136298709592,0.778290124515722,0.7867614783907863,0.8118536616714693,0.9000818794873596
2022-10-28,0.8173882092298783,0.864243740650108,0.8498051620818777,0.859054926438494,0.8819131193413741,0.9567267302074842
2022-11-04,0.7662700559726503,0.8101953172849409,0.796659704362328,0.805331003227718,0.820186206448813,0.8736408269368181
2022-11-11,0.5933834722363239,0.6273982740326571,0.6169165790580677,0.6236314511706322,0.6438494949139654,0.7295110468645467
2022-11-18,0.5575386451798012,0.5894986969792119,0.5796501752580119,0.585959418564175,0.6043115095453528,0.6871594108254816
2022-11-25,0.6062317258492446,0.6409830341721675,0.6302743839795312,0.6371346500639827,0.6541725990922014,0.7281424800277925
2022-12-02,0.6120842477462605,0.6471710429535508,0.6363590121441179,0.6432855067939294,0.6628830926419068,0.7462582667661897
2022-12-09,0.6112245927290999,0.646262109524722,0.6354652639068135,0.6423820304907598,0.6656453501122922,0.7614371551681288
2022-12-16,0.5689032333991064,0.6015147428711073,0.5914654738207347,0.5979033215792885,0.620106963348867,0.7135881028640507
2022-12-23,0.5520834733439307,0.5837308157447079,0.5739786557354409,0.5802261669864597,0.6027469841681901,0.698577392934645
2022-12-30,0.5347048233795414,0.5653559611981472,0.5559107826208208,0.5619616328297649,0.5848147304227687,0.6850176831013267
2023-01-06,0.6292612888082885,0.6653327316751612,0.6542172807109681,0.6613381549473378,0.6837267840188666,0.771250146241391
2023-01-13,0.7967311429184851,0.8424025395436764,0.8283288532892308,0.8373448572447039,0.8656029092612857,0.9620994397669893
2023-01-20,0.8215477870934804,0.8686417599654978,0.854129705426956,0.8634265405812998,0.8937656330999677,1.002733998672796
2023-01-27,0.8541864909684325,0.9031514277198642,0.8880628338026744,0.8977290164914451,0.9278317071065524,1.0344004466237255
2023-02-03,0.8595450254705087,0.9088171320329229,0.8936338834332392,0.9033607046055131,0.9334509034558959,1.042367107927827
2023-02-10,0.7928560812849234,0.8383053459169241,0.824300109856916,0.8332722626697217,0.8638628896017528,0.9761055864365225
2023-02-17,0.8666805690641567,0.916361709771274,0.9010524168934362,0.9108599856175493,0.9448225592397838,1.0685134565420098
2023-02-24,0.8276612337213286,0.8856400259797681,0.8709487751947397,0.8804286787028559,0.912950357039662,1.0323871217808374
2023-03-03,0.7851154689569663,0.8389023372101556,0.824994479533826,0.8339741902624627,0.8656831089796324,0.9835958734184004
2023-03-10,0.8325575610837291,0.8895946029225541,0.8748463365531658,0.8843686633433935,0.9210045070678426,1.0639094980610617
2023-03-17,0.9077954267359931,0.961719031984839,0.9457004336413319,0.9559939768597591,0.9958061746782225,1.1497997576909644
2023-03-24,0.8716792268217542,0.8989510835424512,0.8840691246777669,0.8936918375573362,0.9307724228272684,1.0747143245836883
2023-03-31,0.8848127794554468,0.9111719318428897,0.896089021127401,0.905842565419527,0.946245636763713,1.1012820351010575
2023-04-07,0.909358035935988,0.9364484075948768,0.920947087560964,0.9309712012343234,0.9737331872011306,1.1470604598747174
2023-04-14,1.0071823914753186,1.037187014775613,1.0200181374293973,1.0311205969480652,1.0751392710571241,1.2324966713932541
2023-04-21,0.9193107408485116,0.9466976101072858,0.9310266318552066,0.9411604570409277,0.9787349468712858,1.1252690394090739
2023-04-28,0.9261776783527924,0.9187948901639189,0.9036970670608496,0.9134099232922375,0.9499860165056601,1.0921636438614812
2023-05-05,0.898377068127826,0.8921860900362634,0.8780623460262165,0.8881970463221928,0.9222516889695602,1.0600667167747264
2023-05-12,0.880376994176703,0.8782752682310254,0.8641377038409823,0.8740068950767653,0.9074765458124054,1.0395303213343734
2023-05-19,0.8729531116348256,0.8819445942928418,0.8683030546424345,0.8785566002625514,0.9120460063986228,1.0486880503792873
2023-05-26,0.894229440446449,0.8968411048822524,0.8810430284982382,0.89056049369555,0.9275879425351272,1.0692745442589153
2023-06-02,0.8778591215635814,0.8744882709829289,0.8516889178292975,0.8538354307516387,0.9060770345018455,1.0518451642554272
2023-06-09,0.7579975067869831,0.763005885668484,0.7274092170722434,0.7236730085642513,0.796380085429463,0.9406301674883416
2023-06-16,0.7828648363902354,0.7900159409811571,0.7565830516896725,0.7548596177971844,0.8286774993204421,0.9854171987970568
2023-06-23,0.8212223489222812,0.8294775518827626,0.7904059194705934,0.7879692368257202,0.8740080881623804,1.0481256597358104
2023-06-30,0.8612695778442834,0.8513637341167134,0.8073566907213608,0.8005873764732199,0.8972805896320667,1.0704728247045714
2023-07-07,0.880039022176172,0.8466735570755217,0.8028076533725728,0.7975302626608329,0.8931050841457882,1.0628185124264404
2023-07-14,0.9316733209550915,0.8645614943177361,0.8134868629544934,0.7973044282073425,0.912818208332573,1.071437657615971
2023-07-21,0.8972300416490706,0.8187570511121333,0.7733706591338657,0.7592316132004567,0.8676160013679282,1.0258628427768592
2023-07-28,0.9069323927673106,0.8240702591770855,0.7772039163148987,0.7622532118639284,0.8726163205534804,1.0364361182188488
2023-08-04,0.8934749590454125,0.8137800820306116,0.7659762507569111,0.7505458226843131,0.8609913726060957,1.0281568628948623
2023-08-11,0.8880005329040406,0.8126544609792666,0.7662922478571847,0.751391593363662,0.8602316515818255,1.0175118614519683
2023-08-18,0.7937990058417022,0.7266755608822731,0.6854826481565316,0.6722951883297091,0.769383363807495,0.9091730360200619
2023-08-25,0.8244622591923543,0.7461518961595998,0.7041711835839428,0.6908958614042228,0.7913996226092048,0.9521670757019496
2023-09-01,0.775303815188958,0.6999735666826123,0.6608217501320335,0.6484966190024827,0.7426522194922425,0.8916381964674401
2023-09-08,0.7545025088211091,0.6835080184385446,0.6428735710953529,0.6298834652144202,0.7238809441556424,0.8776068593672843
2023-09-15,0.7821986914172143,0.7129544851183831,0.669692276287126,0.6561055445745635,0.7545277452484475,0.9159029971944943
2023-09-22,0.7703766629536394,0.6987025975589976,0.6583986668511728,0.6461696065426877,0.7402819672216002,0.8936260679313041
2023-09-29,0.8322490142677079,0.7591060642334401,0.7205212731905101,0.7096481130279187,0.8062789805513129,0.954550334460148
2023-10-06,0.8108922570404596,0.7402406384693229,0.7021779889565151,0.6913115473382252,0.7857752089164728,0.9364817402944801
2023-10-13,0.809613110997686,0.7364564322408325,0.6984939809602507,0.6876444889294098,0.7826081671730167,0.9469423228773108
2023-10-20,0.9556022642976804,0.8939159578348848,0.8468461135344398,0.8330009882191604,0.9470240956094697,1.1259144092804474
2023-10-27,0.9978141271716574,0.9562886841151607,0.9023113444740866,0.8852213224617556,1.010121203213863,1.1806781134319244
2023-11-03,1.099183498474431,1.0841072712864488,1.013820775787472,0.9885378735382288,1.1369862990086896,1.2770959000581295
2023-11-10,1.2079289684373888,1.2839031637981795,1.183226565284249,1.1458325064163992,1.3338837436579165,1.4367987222665435
2023-11-17,1.2123792197286918,1.3477354664596166,1.24196352150549,1.2026791710366016,1.4001030903585714,1.508082538931735
2023-11-24,1.232792257783721,1.3412142534730733,1.2360569478423362,1.196959427264852,1.393444725929702,1.5007514743435684
2023-12-01,1.35143816241822,1.501280621260134,1.384295200114266,1.3405087789738357,1.56029183235263,1.6826679141012542
2023-12-08,1.414221217201778,1.6140361062067143,1.4841336943238468,1.431292012717044,1.6742475316760457,1.7932980031491337
2023-12-15,1.397221089786128,1.5855006397870894,1.4576955773726306,1.4058364801148626,1.644457805738111,1.7617248745662026
2023-12-22,1.674272316841896,2.0654283949646666,1.8985113359555257,1.8309697411640415,2.141754333835977,2.294902251579974
2023-12-29,1.7010030001023315,2.096480525880504,1.9270605007065045,1.858503238491431,2.1793736477449728,2.368508030508666
2024-01-05,1.643797542295607,2.025974989876945,1.862252632550164,1.7960009803609125,2.115035752430698,2.345621590371898
2024-01-12,1.701590395662392,2.0972044889496937,1.927725959134276,1.8591450225156696,2.183575656485961,2.3607354800413844
2024-01-19,1.574377403321704,1.9404149000629056,1.7836067937349964,1.7201530523491675,2.013742052318939,2.16612001676075
2024-01-26,1.6573022534880213,2.042619501392112,1.8775520738273312,1.8107561274620545,2.1232995723454238,2.3004411664717463
2024-02-02,1.6550773968151968,2.038879354718575,1.8741494079914083,1.8074745151446157,2.1195453169039022,2.2966457564110097
2024-02-09,1.8484792279792364,2.317446137051501,2.1301124366466007,2.0543313821236695,2.409025496529778,2.6104264566248223
2024-02-16,1.9998278686922588,2.4386025019281083,2.243032098362111,2.1632338047049244,2.5366833330967973,2.7470222282167063
2024-02-23,2.101728276096144,2.436772214713936,2.2412958287328086,2.1615593047461954,2.5347205631406333,2.744975703711793
2024-03-01,2.350491200168854,2.905143665781149,2.6728325351936575,2.577743625990998,3.0226945635808247,3.2725311562349617
2024-03-08,2.768102279390471,3.2372082073420665,2.976290583052425,2.870405825483023,3.365916346276658,3.6466965313757185
2024-03-15,2.7686872971340866,3.777207158311546,3.46686952994131,3.343531895574256,3.921161709794108,4.253585141854498
2024-03-22,2.9894218420756413,4.0750183127379715,3.7402640871148076,3.6072001455881137,4.240486371619699,4.67491239189969
2024-03-29,2.91691046224914,3.9761747181284774,3.6495402869287843,3.5197039427486576,4.122866952287178,4.472158096816047
2024-04-05,2.9652100151061234,4.042014058571847,3.709971063352511,3.577984828920474,4.202344354753771,4.623750988876003
2024-04-12,2.6472905041373194,3.608643360953924,3.312200861525093,3.194365732374462,3.751519243475238,4.1632949988705015
2024-04-19,2.7763854904933574,3.7846186703195137,3.473720167532039,3.3501388143209248,3.922588383869511,4.335882720219992
2024-04-26,2.5886640979162374,3.528727012047124,3.2388494734208746,3.1236238992616214,3.6514424477297602,4.010287198679433
2024-05-03,2.6413214858015417,3.6005067177124084,3.3047326264963632,3.1871631878868345,3.7266610913939866,4.098123333023936
2024-05-10,2.5832315877494922,3.521321707749805,3.232052499372724,3.117068734918945,3.6432768307731807,4.012780687645349
2024-05-17,3.0553458074629067,4.164882299954604,3.8227459358615152,3.686747613327754,4.330264686848789,4.756843179578485
2024-05-24,2.994049585569067,4.020416535957886,3.6915226436711275,3.560192731728781,4.181698586266389,4.592875896133687
2024-05-31,3.1188860428919463,4.184189159500666,3.841905085323097,3.705225155318777,4.329306479615402,4.721369451205988
2024-06-07,2.918264232980295,3.9150419092813613,3.5947751994835966,3.46688718254021,4.059906292499541,4.453244604745153
2024-06-14,2.825364965226601,3.7904114791486427,3.480340056840562,3.3565231939051796,3.933574077304823,4.320716980273466
2024-06-21,2.6531730350467746,3.559404767873015,3.2682306552427836,3.1519598137524376,3.695500851593544,4.07816721511721
2024-06-28,2.753096633266298,3.6934587957209684,3.3913185061177087,3.270668681162561,3.828448949297204,4.177756169438942
2024-07-05,2.494165876067284,3.3460862875773776,3.0723625137701815,2.963059893324344,3.4743051561212623,3.8266780741670927
2024-07-12,2.795015982050595,3.7496963376973165,3.4429555832834042,3.3204687134414383,3.894570389441981,4.2924382218923265
2024-07-19,2.99317731116122,4.340541923768645,3.984427014904448,3.8314833068966925,4.512460445883921,4.977282821360727
2024-07-26,2.961135169743477,4.352771860830867,3.9972660281645656,3.8465034296581777,4.523850987448924,4.989367135052821
2024-08-02,2.3446233215112957,3.3839693747613824,3.1079603660296518,3.0046403134880695,3.51770628226883,3.88317812715311
2024-08-09,2.5137930436475266,3.547755379177234,3.258026026409325,3.14869524484106,3.687591912092098,4.0695149937234145
2024-08-16,2.5257171617063983,3.5794442299233458,3.300055815852629,3.2103177184569502,3.690030600255734,4.06604352639841
2024-08-23,2.536042330075051,3.783987273612766,3.480438153574169,3.375862539264181,3.9221263079708897,4.334550937779586
2024-08-30,2.365383536508856,3.2995305660827143,3.0383407108821188,2.952216051841674,3.4139370335155848,3.773204269713967
2024-09-06,2.364663928920453,3.3164846800749546,3.055138721241281,2.9701433851590537,3.432150275219381,3.7960349686204196
2024-09-13,2.419554482905201,3.3816190378575763,3.125218752981042,3.05283483752807,3.492275662805245,3.8716738469395597
2024-09-20,2.6686011841522363,3.7234145883337932,3.4359008242981934,3.3509164529517412,3.8398324745800414,4.242145774172627
2024-09-27,2.580339017817851,3.8316045507940735,3.5261839772142904,3.4267258141945276,3.969297287960033,4.389917430603662
2024-10-04,2.5802673108965015,3.696037535201276,3.4159935189999713,3.3369409845454046,3.8101709369478716,4.217013720390172
2024-10-11,2.695470483589692,3.788917563029053,3.4981592310619183,3.4130144534606095,3.91656208156316,4.342909518801875
2024-10-18,2.789854126110746,4.0979989354169994,3.7763045857837816,3.6750172700450223,4.24528855277569,4.705951881281128
2024-10-25,2.904684148988178,4.298269325238289,3.9606711633476226,3.8569172617284986,4.4646036218306415,4.967508475190541
2024-11-01,2.7038545318774605,3.981786923295025,3.6730021065237155,3.5805585274111547,4.137898430288043,4.613658020311401
2024-11-08,3.390785175561727,5.028594157378136,4.587781048354827,4.436648623015073,5.284338511376749,5.897067401904024
2024-11-15,3.4914801337289645,5.421463595958071,4.9442344445455815,4.777260909075259,5.72069077597692,6.411187027845696
2024-11-22,3.601419301917148,5.652490582132172,5.119901152301061,4.938552085832505,5.980211452557822,6.673774009890482
2024-11-29,3.8460540796519638,5.706637800641481,5.2112996168708,5.060758014683752,5.960220131977314,6.619249737244666
2024-12-06,3.7750039817061656,5.589912521722973,5.07553410103331,4.912718475736869,5.879620423563212,6.554254468164321
2024-12-13,3.937095339393629,5.5791565455700765,5.090045025184523,4.93756983484697,5.857846648879352,6.548326905475238
2024-12-20,3.549145364169658,4.823742509446161,4.451999841201971,4.342268899816373,5.018423780804497,5.610187008671138
2024-12-27,3.513997272797195,4.773726380911724,4.417175262338844,4.324709265032634,4.951963269787539,5.422984075447662
2025-01-03,3.6647354895671604,5.019306851735716,4.641810275142348,4.543384630418099,5.211864614564685,5.735765315275777
2025-01-10,3.5133073272597692,4.6885989812912445,4.379015571491142,4.297811933050818,4.841143740645069,5.339392157849625
2025-01-17,3.909393447631786,5.400007586776523,5.005393919419128,4.896446744741354,5.627675242919836,6.153373947004887
2025-01-24,3.710772824867868,5.164408064612189,4.793952978344879,4.689926358984382,5.378030967583133,5.885778727769162
2025-01-31,3.3069672885787234,4.524979701740703,4.232091708391201,4.144076233017731,4.729188375184556,5.276450432520547
2025-02-07,3.3382403673073,4.557736958215367,4.299529181059655,4.226593397982514,4.715796249384741,5.222393954657827
2025-02-14,3.3140803703042434,4.451408076008772,4.210953479523846,4.14484033332005,4.594837658866627,5.093870590804864
2025-02-21,3.0792936381468263,4.1097942930233655,3.8972420433801935,3.8399700432802657,4.228958891394522,4.685802197816792
2025-02-28,2.9655388832371457,4.123416104795585,3.89664178858546,3.8331120239033756,4.262588933276482,4.740531848429191
2025-03-07,2.5859808799050614,3.4956817252790735,3.3406827137470816,3.3036086564783105,3.5883364803308186,4.064832453573599
2025-03-14,2.6767171198755433,3.616845198276366,3.4660253286349083,3.432580775227276,3.686722685514799,4.1164853653220215
2025-03-21,2.799034156493251,3.753129479549459,3.595210802794305,3.5592943282399436,3.8247470655099365,4.330009578968227
2025-03-28,2.6629974975717614,3.6115012049741253,3.457596913888072,3.42164745650645,3.6816391528391144,4.1667876489641165
2025-04-04,2.2780933874677114,3.186839048462831,3.0576540862523913,3.0330705963770797,3.2460030691383652,3.643665274348801
2025-04-11,2.5284066489915213,3.5159313161133534,3.3893422828651882,3.3746382998107967,3.568413198077186,4.0249804537881415
2025-04-18,2.757239352277312,3.8317885114251182,3.6880684693624697,3.669618669675524,3.894562444968649,4.440438412547756
2025-04-25,2.812434806802107,3.919821132988871,3.7686726919270055,3.745731546734669,3.9980855718767554,4.522363688346669
2025-05-02,2.8189007736272194,3.926394696833014,3.7724402425824928,3.7482698008050144,4.003789680420895,4.579700057690048
2025-05-09,3.4243544540487836,4.49793649934657,4.29618812966295,4.244852665713619,4.626282795036018,5.282188561457445
2025-05-16,3.3807944654154864,4.509059590981587,4.307170833979461,4.2572918706516765,4.630895942931313,5.3035270326741495
2025-05-23,3.5014857307671083,4.624710986645926,4.4199792470382295,4.3719959685152885,4.743311514377933,5.445324774669502
2025-05-30,3.328129982052706,4.366377503954814,4.1682004684682274,4.121754853790237,4.472633862889503,5.20789808517279
2025-06-06,3.42360913893484,4.450808608689183,4.230143556301186,4.166275405535549,4.562410649972835,5.4002173858576334
2025-06-13,3.2578660065237406,4.264162762649917,4.083656657772375,4.034489520437616,4.362987566082564,5.121312073641866
2025-06-20,3.1297777011010774,4.105476119984056,3.9085806807716565,3.8541343271993247,4.184794817818794,5.034201328329961
2025-06-27,3.246182621301759,4.281268362079123,4.114317446346938,4.0718672744012,4.37628127415188,5.136174932830619
2025-07-04,3.352095795062026,4.3724919869845476,4.18489195553879,4.131249731907867,4.473769448563888,5.300743291656009
2025-07-11,3.6764199158200634,4.71494115290917,4.480348003051997,4.40462219327653,4.845482816524492,5.792647991110182
2025-07-18,4.116298610481587,5.063217232045179,4.820572291069729,4.740828343830402,5.2136785812079705,6.205910113598862
2025-07-25,4.175976125983795,5.053721084378026,4.809079049362487,4.722481205496473,5.199490437611439,6.190156927286044
2025-08-01,3.879496780397948,4.8033173196693895,4.584183015610328,4.529848093474814,4.9471383667810755,5.88346966996575
2025-08-08,4.419400679032059,5.374742860480147,5.187751234880235,5.162345461152191,5.593700730260164,6.576427890678983
2025-08-15,4.264860113516119,4.993201425016239,4.8328580885296315,4.834589443369583,5.208870311633349,6.128588762635276
2025-08-22,4.526859721431133,5.342444778735533,5.157549573368832,5.154739445528147,5.555883308462927,6.407647366032039
2025-08-29,4.410139880467242,5.119639153885502,4.950323867297956,4.9561481612607485,5.333831067454983,6.167156252504615
2025-09-05,4.476564920298984,5.153815384363041,4.984446710342321,4.991660738283435,5.365225667146867,6.186712012200845
2025-09-12,4.861441199020582,5.548860006837082,5.394197548356956,5.414077344931734,5.769033951638879,6.578344292450506
2025-09-19,4.777827752879964,5.348098131305407,5.193032420884865,5.197949252248509,5.535157551182357,6.2594646599626484
2025-09-26,4.6535141212758235,5.053604245390172,4.926887561918128,4.947352779760553,5.242473051808606,5.954910145975337
2025-10-03,5.261275390395257,5.59277272619872,5.492841778860191,5.525489482200884,5.745442829603877,6.454364648284589
2025-10-10,4.796326147504291,5.12898849333148,5.029901827138009,5.0453910502735635,5.284575528799762,5.950914118957071
2025-10-17,4.463806688072213,4.668720310475206,4.588830789158331,4.609614816370267,4.804720941615165,5.452760007343724
2025-10-24,4.661165439336442,4.850545985229505,4.76605361801199,4.784854970241022,4.988789555719852,5.644009154528315
